label,text
3,UPDATE: #Intel #INTC Led Group Said to Back Plan That Would Limit #Qualcomm #QCOM Licensing Fees #AAPL #HPQ  http://t.co/sDjnCTSVCH
5,What's at the core of @Apple's new #iOS7? Excellent updates for your phone's #mobilesecurity. #McAfee - http://t.co/pVo68ZVdq4
3,@jakeflem @Apple Some info for you: http://t.co/J79FnVB94e http://t.co/m3pclPVgGK http://t.co/J72WyhXxx1 Hope it helps. #PinkScreenOfDeath
3,"FBI investigates iPad school programme $AAPL #aapl
http://t.co/s5ymu0u1Rb"
3,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/FrmecK7f8q"
3,"Hoping @Firefox does not cave! @Apple should allow other browser engines! #OpenUp
Could Soon Come To iOS TechCrunch  http://t.co/WGnY6XOarD"
3,#AAPL:5 companies growing faster than Apple...//rss.cnn.com/~r/rss/money_latest/~3/n1Ps4CmqWL4/index.html
3,@buzz I sit home every Friday night waiting for an invitation to join an @Apple dev team.  (looks at his phone)   They'll call me one day.
3,why isn't there a dreidel emoji @apple
3,Bluetooth 4.2 to Bring Direct Internet Connectivity and Increased Speed http://t.co/w0hEGLfBpi #AAPL
1,"Guys at @Apple, is this serious? #Yosemite full of stupid and ugly bugs. Feeling #sad. (cc @tim_cook,@therealjonyive) http://t.co/42Mjc3SsJE"
5,#iPhone6 #Plus Grabs 41% of U.S. #Phablet Sales #aapl http://t.co/BiTmwU5e4F
3,It's important that Apple not become the developer for the world. We need people to invent their own stuff.' - Tim Cook CEO of @Apple
1,Can't believe @Apple said melted keys on Mac Pro is not under warranty for a machine less than a year old. Asking for å£500 to repair.
3,"Huge iPhone 6 sales put Apple on course for record quarter $AAPL #aapl
http://t.co/2VIMb7QieI"
3,BLOCK TRADE detected in #AAPL
3,CNBCTV:  #Apple takes the stand #aapl http://t.co/WNSSTkAAmM
3,"Check out @Mercedes Benz For @Apple #iPad 2 &amp; 3 Tan Leather Case 9' Device, Beige. #MercedesBenz http://t.co/OSIY3SJrkF via @eBay"
1,Hey @apple are you even thinking about fixing your wifi issues? #YosemiteProblems
3,@GregBurke85 Just wait until @Apple Inquisition feels like @Apple Origins...
3,"@ggheorghiu, @mhmcquiston's solution is offering an integration suite, something like @apple's approach"
1,.@Samsungtweets adds some heavyhitting #digitalhealth partners to rival @Apple via @mobihealthnews http://t.co/2vBZ9L8UX5
1,"If you listen to @apple, you'd think the only way to keep your brain sharp is thru certain apps they provide/sell. Uh...reading, muhfugs"
5,"The customer service from @apple  is the BEST. In for years having and enjoying their products, I have ZERO complains. Thanks #apple"
3,#New #foldable #Macbook #Pro falling on your laptop creates @Apple s latest innovation http://t.co/mHSuJO73X6
3,where is kenneth @apple
1,// when i have gone through 6 iphone chargers in the past montht hank s @apple
1,RT @hypebot: Steve Job's Deposition in #iPod Lawsuit Could Cost @Apple $1 Billion http://t.co/7vDXwvxKpe #MusicBiz #MusicIndustry #Apple
3,In the trickle of information @Apple has released on HealthKit @vincekuraitis note 'going braid' strategy #hcub2014 http://t.co/QvEz8C6572
3,"Pegraton may Gain Orders for 50% of the 2015 4.7' iPhone 6S $AAPL #aapl
http://t.co/jjvkpoa01X"
3,RT @HamzeiAnalytics: BLOCK TRADE detected in #AAPL
3,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/pBiVbGNMN2"
5,@umo_games @Apple thanks for the info. Genius was able to get the computer booted by forcing the discreet video card on boot
3,RT @drycomposites: transpartent resin infused #composite structures by @apple http://t.co/10yd6g3wK7
1,Every new iPhone or update spellcheck suppress my greatness more and more...stop trying to tell me what to type @apple!!!
3,@TayLeanne15 @Apple you can!
1,you know why Mac users were so happy to get TurdBolt? because @apple eschewed eSATA since its inception. nut kicks to DEAD Steve.
3,.@Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem
3,"Los Angeles Unified School District Reportedly Suspends iPad Purchases Following FBI Raid $AAPL #aapl
http://t.co/rbXXWU16f0"
1,"More expensive @Apple products failing after less than 18 months.  No warranty, no recourse. Why is it we buy this junk again?"
3,"@thehill @Apple @tim_cook @WhiteHouse @jmhattem Obviously part of the left's multi-talented, super-successful gays in business agenda."
3,Matthew Neville @Apple on the Shifting Role of #Customs Compliance at Global #Customs Compliance Forum http://t.co/72uILUUNjS #trade
3,@leiahemilyy @Apple really???
3,RT @thehill: .@Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem
0,$AAPL has 4 analyst ratings in the last 7 days and 100% are positive. Median target: $137.5 (19% upside).  https://t.co/ogs2AlQqHu #AAPL
3,RT @thehill: .@Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem
3,RT @thehill: .@Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem
0,@BadAdmiral_ @nanexllc  Bob Pisini can explain this as excellent portfolio management vs #AAPL's flash crash..
3,"Photo: CafÌ© Mac @Apple: check, Shady Groove @Google: check. For not being a techie, I seem to frequent... http://t.co/RpFTxGAr5L"
3,RT @thehill: .@Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem
5,Got to hear about the new patent by apple ... and that's a quite innovative idea.... @apple.  The mobile screen will never break in future
5,@jakeflem @Apple Yeay! Glad it all worked out for you :)
3,Apple Price-Target Rises to $140 http://t.co/qhDMdyRIBi #Apple #AAPL
1,@Apple pls let me know when yr sorti out problems wi ipadmini its freezing slow http://t.co/Ou8SsWA6jT
3,Loved the discussion about @prcelines come back. @hblodget called it second to @apple turnaround #BI_IGNITION2014
3,"The oddly uplifting story of the Apple co-founder who sold his stake for $800 
$AAPL #aapl
http://t.co/CiZbVR05PJ"
3,@umo_games @Apple ended up getting a new computer anyhow (work computer) Here's how you can switch between vid cards http://t.co/kuISePVc0o
1,Whoever downgrades from a iphone 6 to a 5S obviously doesn't understand the extra 20% battery life. Every morning my 5S is dead. @apple
1,@Shagale @apple why'd you do this to us?!
3,"If @apple made tape dispensers and staplers, I would be all set! http://t.co/7Te2eBic10"
3,@Apple granted patent for tech that shifts iPhone's center-mass during fall to prevent damage to screen http://t.co/E310yYWXBi #USPTO
1,@HeadxCreeps @Apple fuck you apple
3,@bonerforesst @HeadxCreeps @Apple bought this maybe two weeks ago and it's already started lol. http://t.co/BZGCdtmHEA
3,.@Google Trumps @Apple In Streaming Media Sales http://t.co/obPlpnWhXW @mp_gavin
3,.@Google Trumps @Apple In Streaming Media Sales http://t.co/3DWuvAILFr
1,This new phone sucks I can't make it stand up or on its side I can't wait for the iPhone 7 @apple fix this you dingles
1,Idk if it's my phone or WHAT ! Ip6 ain't shit but problems. @apple fix this shit !!
1,"The iPhone 6 May Have A Longer Upgrade Cycle - If So, Expect Unit Sales To Fall $AAPL #aapl
http://t.co/eP1ZksHNqJ"
3,RT @thehill: .@Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem
1,waiting a week for a DUNS number is preventing me from being able to build and release a client's iOS app. @apple why do you hate me so?
3,Pegatron May Handle More Than Half of 'iPhone 6s' Orders in 2015 [iOS Blog] http://t.co/MV4Qyd77o3 #AAPL
1,"last month ip cable this month earpiece, give me a break @apple"
3,Is It Time to Buy the Dip in Apple Inc. Stock? http://t.co/yDiX7wZOLP #AAPL
1,"More Evidence That Apple, Inc. Needs to Refresh Apple TV http://t.co/thn87b3iTb #AAPL"
1,@Apple sometimes I have to restart my phone to make Siri do speak selection and it's annoying #fixit
3,@Apple is always the '#talk of the #town'. #CrescentGate
1,#AAPL:Apple back in court with $1 billion on the line...http://t.co/MdUQi14XQK
3,Not sure if I want the 6 or the 6 plus @apple #iphone6 #iphone6plus #iphone http://t.co/BxjgPUDtc6 http://t.co/WPag3BqwKp
5,"Companies i admire : @3QDigital @vaynermedia @apple. It must rocks to work there, because mainly of their boss and their culture."
3,"Is It Time to Buy the Dip in Apple Inc. Stock? $AAPL #aapl
http://t.co/mzLzxlhEsl"
3,Is It Time to Buy the Dip in #Apple Inc. Stock? | The Motley Fool #aapl http://t.co/bVdhycYaUE
3,"More Evidence That #Apple, Inc. Needs to Refresh #AppleTV | The Motley Fool #aapl http://t.co/UGec9C70Mr"
5,dear @apple Karen wins for best customer service ever. she waited on hold for 12 minutes to help me while I waited on hold w/ my bank
5,@ABillaut @VaynerMedia @Apple Thanks so much!
3,"Why isn't there a vomiting emoji yet, @apple http://t.co/iqxtSXmUCK"
3,@Cyrus_T_Virus @Apple good god lmao. burn daytona to the ground
1,Julian Robertson Still Bullish On Apple Inc. http://t.co/TZR1tF5Gv6 #AAPL
3,#New #foldable #Macbook #Pro falling on your laptop creates @Apple s lateståÊinnovation http://t.co/4z1FkmbKKX
5,"Apple's iPhone Gained Significant Share In The US, Japan, Germany And Great Britain http://t.co/m6e1RP7g6C via @forbes #AAPL #iPhone6"
3,"@Apple @tim_cook question,
Will Passbook ever do anything?"
1,Why did @apple send me a new computer today and it is broken... #whyamihavingtomakegeniusbarappointmentsalready
1,"OK, utterly rediculous! Takes 2 hrs to do a simple thing like syncing a ringtone? Itunes Accessability is horific! Again! Rediculous! @Apple"
3,A Lawsuit Asks Whether #Apple Used #iTunes For Price-Fixing #aapl http://t.co/UqL1ffo0pc
3,"Apple hints at work on VR gaming &amp; user interfaces for future products, Oculus and Leap experts wanted $AAPL #aapl
http://t.co/hNnaxWneMA"
1,RT @SaifBinS3eed: This new phone sucks I can't make it stand up or on its side I can't wait for the iPhone 7 @apple fix this you dingles
5,Goodbye graphics problems. Thank you @apple for such great customer service. http://t.co/XVB8utXOU3
5,Goodbye graphics problems. Thank you @apple for such great customer service. http://t.co/uvohriZKYE
5,#Apple dominates mobile online shopping at 78 percent in US #aapl http://t.co/1fqoPIhObO
3,#Jobs Said #Apple Took Pains to Protect Record Contracts #SteveJobs #aapl http://t.co/5PlKs2LRTT
1,Hey @Apple I think u need a new product: iPster
3,RT @ppropp: Our buddies @ArccosGolf are at eye level in the @apple store #startups @ctnext @StamfordiCenter #nice http://t.co/r3j9yZ5G8u
3,@whereiscooldude @Apple I kind of thought that before hand
3,"All in the wrist: Devs embrace future of Apple Watch apps $AAPL #aapl
http://t.co/fUKLqn6J0G"
3,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/bDEayGr5IG"
1,@BestBuySupport Now I'm being told because it was an @Apple product the price can't be overrided. Must pay full price then call back for an
3,"@Cyrus_T_Virus @Apple same, really"
3,"RT @Cyrus_T_Virus: Why isn't there a vomiting emoji yet, @apple http://t.co/iqxtSXmUCK"
3,"RT @JPDesloges: APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/bDEayGr5IG"
1,My phone died on 23% @apple what the fuck is this
3,"#AAPL:Apple's iPhone Gained Significant Share In The US, Japan, Germany And ...http://t.co/xY7bTzgSvy"
5,I just got my powerbeats2 back from repair. Shoutout to @Apple x @Beatsbydre
5,@sashametro @mayhembcn @apple happy to help..if u use kind words :). Using apple process is free and fast. http://t.co/qQGQokjaxE. DM with ?
3,"Why Apple Failed to Make Sapphire iPhones $AAPL #aapl
http://t.co/lVWKvsxOGu"
1,"Note to @apple, Mail STILL has trouble sending.  The last update didn't fix it.  Mail that doesn't send?  Not so useful."
5,@jakeflem @Apple good we got a new shiny macs too so we will keep this handy!
1,"Fucking goddamn stupid @apple @iTunes , ur too fucked up! #JustSayin #iTunes"
3,RT @evilhag_: why isn't there a dreidel emoji @apple
1,my phone dropped and this happened?? @apple you wanna help me out http://t.co/O76sbWX03n
3,@CHAYILTrading #ChartOfTheDay Apple #AAPL http://t.co/QRVLWmGw1Z
0,#AAPL:Google the premier technology company?...//feeds.foxbusiness.com/~r/foxbusiness/video/~3/RiiHW-vgfLA/
3,"Dear @Amazon, if @Apple could do it, you can too! http://t.co/l9vbG8JXcL"
5,"Apple's iPhone Gained Significant Share In The US, Japan, Germany And Great Britain $AAPL #aapl
http://t.co/KOUGLOzPZ8"
1,RT @ColtonObrian: My phone died on 23% @apple what the fuck is this
1,Activation of AirDrop on iOS 8.1.1 kills WiFi !! What have you done @Apple ???
3,@GregBurke85 @Apple I can't wait for your technology analysis firm to go public with the stock symbol $RONG
3,Jimmy Iovine to Apple: 'You Have a Hole in Music Right Now; Let Me Plug It' http://t.co/RwolD40zwI #AAPL
3,How To Use #iOS8 Continuity | Know Your Mobile http://t.co/Bf2smNeBEe #aapl
1,@apple  #ios8 #iphone6 #issues device with voicemail. 4 the phone being a phone it seems under developed. Ie:listen message and take a note!
5,"Apple's iPhone 6 Plus Amazingly Captures 41% of the Phablet Market Right out of the Gate $AAPL #aapl
http://t.co/hv7jiOO6S0"
3,BloombergTV:  #iPod Trial: Consumers Had Other MP3 Options: Gauna http://t.co/yNfVXKsnda via @BloombergTV #aapl
3,Check out your local @Apple store &amp; pick up our Smart Thermometer this #flu season  http://t.co/ZDX6u4fodx #apple http://t.co/giFpyQcUWW
5,"The iPhone 6 Plus Will Be Huge In China This Spring $AAPL #aapl
http://t.co/9n6hBzsuVJ"
3,"RT @JPDesloges: The iPhone 6 Plus Will Be Huge In China This Spring $AAPL #aapl
http://t.co/9n6hBzsuVJ"
3,"APPLE - Fibonacci Technicals Levels - LAST  Intraday  Update - $AAPL #aapl 
http://t.co/Eyv06mibko"
3,"RT @JPDesloges: APPLE - Fibonacci Technicals Levels - LAST  Intraday  Update - $AAPL #aapl 
http://t.co/Eyv06mibko"
3,Srsly - get it RT @kinsa Check out your local @Apple store &amp; pick up our Smart Thermometer this #flu season  http://t.co/e8PZ58JyeO  #apple
3,@AppStore @apple When is the release for the new #infiniteflight update in the appstore? @flyingdevstudio says the Update is in your hands
1,@googlenexus Support said can't test NFC so can't assume my phone is not working. Keep saying can't DOES HELP. I'll go back to @Apple.
1,.@tim_cook That rage when dealing @Apple Geniuses when they maintain 'it's not a known issue' when a simple google search shows it's a big 1
3,CNBC TV:  Day 2: #Apple antitrust trial http://t.co/FjfBE4VQqI #aapl
5,"Barclays Raises AAPL Price Target by 17% to $140 $AAPL #aapl
http://t.co/DGru02BTk4"
1,@Apple help! My Mac memory has been cleared and now it's asking for a password? It's not the old one and I can't get on it!
3,"Steve Jobs: 'I don't know what the claims in the case are' $AAPL #aapl
http://t.co/5Ufd8p9qxs"
5,@apple happy new month
3,@RedXPower @ChristmasCount yeah and don't make them into tablets @apple
1,@RedXPower @ChristmasCount @Apple apples are meant to be healthy
1,@RedXPower @ChristmasCount @Apple but these phones make people fat lol
3,BLOCK TRADE detected in #AAPL
3,"Apple:Dec 3 Trading Daily Profit $1.85/sh, Weekly Profits of $15.22/sh  #aapl #Stockaction #trading #Stocks #MKt  
http://t.co/az3SvKM4Id"
3,RT @thehill: Justice Department cites 18th century federal law to get @Apple to unlock iPhones: http://t.co/Eth0QpAIom
1,#Siri never understands me. She just said she was 'new 2 my language' and didn't get me. I speak English without major accent. #Apple @Apple
1,BLOCK TRADE detected in #AAPL
3,RT @HamzeiAnalytics: BLOCK TRADE detected in #AAPL
5,Thanks @lausd @apple and @pearson for the great leadership.Federal grand jury subpoenaed documents from L.A. Unified http://t.co/SgGqVMczlH
3,#Google May Be the Big Winner in LAUSD's #IPad Scandal http://t.co/YVDioMcl4r via @BW #aapl
1,"@BedBathBeyond you're selling this lightning cord, doesn't work. #AccessoryMayNotBeSupported @apple what's the deal? http://t.co/QvqDqbIlnL"
3,"Apple, Google, Amazon und Facebook #aapl #dax http://t.co/9jFgdmfSZa"
5,"my @apple badge finally works at my work site, just tore the guest sticker badge into many, many pieces ... feel like a new man!"
1,@BedBathBeyond I could of just gone to Canal Street for a knockoff #CmonMan And @apple Why must I pay $30 for a lightning cord?
3,please make a gold macbook @apple
3,#AAPL:A Lawsuit Asks Whether Apple Used iTunes For Price-Fixing...http://t.co/0KxPhCf28K
